Date,Price,Earnings,Real Price,Real Earnings,Real Scaled Earnings,CAPE,TR CAPE
1929.07,28.48,1.51," 11,191.16 ",28.03, 594.92 ,29.93,36.51
1929.08,30.10,1.53," 11,858.19 ",28.39, 603.94 ,31.48,38.29
1929.09,31.30,1.55," 12,361.80 ",28.74, 612.96 ,32.56,39.50
1929.1,27.99,1.57," 11,085.80 ",29.11, 622.61 ,28.96,35.05
1929.11,20.58,1.59," 8,182.66 ",29.46, 632.59 ,21.17,25.59
1929.12,21.40,1.61," 8,590.48 ",29.99, 646.29 ,22.01,26.57
1930.01,21.71,1.56," 8,798.56 ",29.17, 631.02 ,22.31,26.90
1930.02,23.07,1.50," 9,437.74 ",28.32, 614.86 ,23.70,28.53
1930.03,23.94,1.45," 9,884.95 ",27.48, 598.71 ,24.59,29.57
1930.04,25.46,1.40," 10,484.02 ",26.32, 575.26 ,25.84,31.04
1930.05,23.94,1.34," 9,950.07 ",25.46, 558.18 ,24.31,29.17
1930.06,21.52,1.29," 9,031.47 ",24.60, 541.38 ,21.87,26.24
1930.07,21.06,1.24," 8,979.44 ",23.87, 527.42 ,21.55,25.85
1930.08,20.79,1.18," 8,952.96 ",22.97, 509.44 ,21.30,25.56
1930.09,20.78,1.13," 8,929.61 ",21.81, 485.59 ,21.07,25.29
1930.1,17.92,1.08," 7,782.52 ",20.91, 467.73 ,18.21,21.88
1930.11,16.62,1.02," 7,297.61 ",19.98, 449.18 ,16.94,20.38
1930.12,15.51,0.97," 6,973.65 ",19.30, 436.13 ,16.06,19.35
1931.01,15.98,0.94," 7,312.02 ",18.94, 430.12 ,16.71,20.17
1931.02,17.20,0.91," 8,007.34 ",18.57, 423.64 ,18.16,21.96
1931.03,17.53,0.88," 8,249.98 ",18.07, 414.15 ,18.58,22.49
1931.04,15.86,0.85," 7,548.78 ",17.57, 404.57 ,16.87,20.46
1931.05,14.33,0.82," 6,946.41 ",17.17, 397.49 ,15.40,18.72
1931.06,13.87,0.79," 6,849.31 ",16.76, 390.12 ,15.06,18.36
1931.07,14.33,0.76," 7,112.96 ",16.12, 377.24 ,15.52,18.96
1931.08,13.90,0.73," 6,935.65 ",15.49, 364.25 ,15.01,18.38
1931.09,11.83,0.70," 5,978.13 ",14.95, 353.74 ,12.82,15.76
1931.1,10.25,0.67," 5,250.36 ",14.40, 343.19 ,11.15,13.76
1931.11,10.39,0.64," 5,430.54 ",13.95, 334.51 ,11.42,14.16
1931.12,8.44,0.61," 4,477.51 ",13.38, 323.61 ,9.31,11.61
1932.01,8.30,0.59," 4,531.42 ",13.29, 323.91 ,9.31,11.69
1932.02,8.23,0.58," 4,592.31 ",13.10, 321.80 ,9.34,11.79
1932.03,8.26,0.56," 4,676.63 ",12.81, 317.06 ,9.41,11.95
1932.04,6.28,0.54," 3,615.07 ",12.52, 312.75 ,7.19,9.19
1932.05,5.51,0.53," 3,251.55 ",12.32, 310.82 ,6.39,8.24
1932.06,4.77,0.51," 2,868.25 ",12.01, 306.67 ,5.57,7.24
1932.07,5.01,0.49," 3,044.30 ",11.62, 299.75 ,5.84,7.65
1932.08,7.53,0.48," 4,640.41 ",11.31, 293.77 ,8.83,11.63
1932.09,8.26,0.46," 5,158.27 ",11.00, 287.26 ,9.76,12.89
1932.1,7.12,0.44," 4,508.80 ",10.68, 280.72 ,8.48,11.24
1932.11,7.05,0.43," 4,526.30 ",10.36, 273.95 ,8.46,11.26
1932.12,6.82,0.41," 4,439.01 ",10.03, 266.86 ,8.26,11.03
1933.01,7.09,0.41," 4,713.56 ",10.24, 274.24 ,8.73,11.69
1933.02,6.25,0.42," 4,248.12 ",10.47, 282.08 ,7.83,10.52
1933.03,6.23,0.42," 4,295.83 ",10.61, 287.88 ,7.87,10.63
1933.04,6.89,0.42," 4,778.50 ",10.68, 291.29 ,8.72,11.81
1933.05,8.87,0.42," 6,179.17 ",10.74, 294.33 ,11.25,15.25
1933.06,10.39,0.43," 7,208.13 ",10.72, 294.85 ,13.10,17.77
1933.07,11.23,0.43," 7,579.06 ",10.45, 288.52 ,13.75,18.66
1933.08,10.67,0.43," 7,172.24 ",10.44, 289.04 ,13.00,17.65
1933.09,10.58,0.43," 7,137.23 ",10.50, 291.76 ,12.92,17.55
1933.1,9.55,0.44," 6,467.69 ",10.56, 294.60 ,11.70,15.90
1933.11,9.78,0.44," 6,648.58 ",10.62, 297.42 ,12.01,16.33
1933.12,9.97,0.44," 6,802.67 ",10.68, 300.22 ,12.28,16.71
1934.01,10.54,0.44," 7,216.65 ",10.78, 304.14 ,13.03,17.72
1934.02,11.32,0.45," 7,717.45 ",10.80, 305.63 ,13.93,18.95
1934.03,10.74,0.45," 7,347.17 ",10.90, 309.55 ,13.25,18.04
1934.04,10.92,0.46," 7,495.58 ",11.00, 313.48 ,13.52,18.40
1934.05,9.81,0.46," 6,759.07 ",11.10, 317.49 ,12.18,16.58
1934.06,9.94,0.47," 6,822.89 ",11.12, 319.18 ,12.29,16.73
1934.07,9.47,0.47," 6,525.78 ",11.22, 323.33 ,11.74,16.00
1934.08,9.10,0.47," 6,296.47 ",11.31, 327.49 ,11.32,15.43
1934.09,8.88,0.48," 6,079.31 ",11.25, 326.90 ,10.91,14.89
1934.1,8.95,0.48," 6,198.38 ",11.43, 333.60 ,11.11,15.17
1934.11,9.20,0.49," 6,397.45 ",11.53, 337.81 ,11.45,15.65
1934.12,9.26,0.49," 6,513.50 ",11.71, 344.67 ,11.64,15.92
1935.01,9.26,0.57," 6,443.70 ",13.43, 396.64 ,11.50,15.73
1935.02,8.98,0.65," 6,229.15 ",15.20, 450.88 ,11.09,15.18
1935.03,8.41,0.73," 5,859.77 ",17.07, 508.64 ,10.40,14.24
1935.04,9.04,0.76," 6,278.84 ",17.56, 525.55 ,11.10,15.20
1935.05,9.75,0.78," 6,797.63 ",18.18, 546.13 ,11.99,16.40
1935.06,10.12,0.81," 7,132.85 ",18.94, 570.91 ,12.54,17.14
1935.07,10.65,0.79," 7,532.25 ",18.55, 561.09 ,13.20,18.02
1935.08,11.37,0.78," 8,067.40 ",18.16, 551.07 ,14.11,19.22
1935.09,11.61,0.76," 8,263.71 ",17.77, 540.95 ,14.42,19.62
1935.1,11.92,0.76," 8,511.05 ",17.77, 542.65 ,14.83,20.14
1935.11,13.04,0.76," 9,270.45 ",17.64, 540.30 ,16.13,21.87
1935.12,13.04,0.76," 9,298.29 ",17.64, 541.93 ,16.16,21.87
1936.01,13.76,0.77," 9,840.22 ",17.87, 550.65 ,17.09,23.08
1936.02,14.55,0.78," 10,434.37 ",18.11, 559.37 ,18.10,24.41
1936.03,14.86,0.79," 10,764.57 ",18.47, 572.28 ,18.66,25.10
1936.04,14.88,0.82," 10,810.25 ",19.17, 595.73 ,18.72,25.13
1936.05,14.09,0.85," 10,268.61 ",19.87, 619.47 ,17.75,23.79
1936.06,14.69,0.88," 10,661.46 ",20.43, 638.67 ,18.39,24.60
1936.07,15.56,0.90," 11,245.86 ",20.74, 650.47 ,19.36,25.84
1936.08,15.87,0.92," 11,423.26 ",21.05, 662.22 ,19.62,26.13
1936.09,16.05,0.94," 11,589.41 ",21.51, 678.76 ,19.86,26.40
1936.1,16.89,0.97," 12,234.87 ",22.12, 700.24 ,20.91,27.73
1936.11,17.36,0.99," 12,616.59 ",22.73, 721.92 ,21.50,28.45
1936.12,17.06,1.02," 12,442.16 ",23.34, 743.90 ,21.13,27.90
1937.01,17.59,1.05," 12,781.77 ",23.85, 762.98 ,21.62,28.50
1937.02,18.11,1.08," 13,204.44 ",24.54, 787.45 ,22.24,29.26
1937.03,18.09,1.11," 13,142.22 ",25.04, 806.40 ,22.04,28.93
1937.04,17.01,1.13," 12,318.08 ",25.31, 818.31 ,20.56,26.93
1937.05,16.25,1.15," 11,734.54 ",25.58, 830.44 ,19.47,25.47
1937.06,15.64,1.17," 11,344.59 ",26.03, 848.67 ,18.71,24.45
1937.07,16.57,1.19," 11,985.31 ",26.22, 858.33 ,19.65,25.63
1937.08,16.74,1.20," 12,156.09 ",26.58, 873.82 ,19.81,25.79
1937.09,14.37,1.22," 10,409.87 ",26.77, 883.79 ,16.85,21.91
1937.1,12.28,1.19," 8,942.92 ",26.11, 866.62 ,14.36,18.67
1937.11,11.20,1.16," 8,260.94 ",25.63, 855.60 ,13.16,17.11
1937.12,11.02,1.13," 8,234.13 ",25.14, 844.33 ,13.01,16.93
1938.01,11.31,1.08," 8,619.94 ",24.29, 820.59 ,13.51,17.59
1938.02,11.04,1.02," 8,524.15 ",23.25, 790.13 ,13.26,17.28
1938.03,10.31,0.97," 8,010.69 ",22.04, 753.67 ,12.38,16.14
1938.04,9.89,0.90," 7,679.54 ",20.38, 701.43 ,11.79,15.39
1938.05,9.98,0.84," 7,853.47 ",19.01, 658.39 ,11.99,15.68
1938.06,10.21,0.77," 8,082.99 ",17.49, 609.59 ,12.29,16.08
1938.07,12.24,0.72," 9,737.15 ",16.36, 572.77 ,14.77,19.33
1938.08,12.31,0.67," 9,838.36 ",15.22, 535.48 ,14.90,19.51
1938.09,11.75,0.62," 9,434.76 ",14.09, 497.83 ,14.28,18.69
1938.1,13.06,0.63," 10,602.64 ",14.34, 508.75 ,16.06,21.01
1938.11,13.07,0.63," 10,648.65 ",14.49, 516.00 ,16.15,21.10
1938.12,12.69,0.64," 10,373.67 ",14.64, 523.18 ,15.76,20.56
1939.01,12.50,0.66," 10,253.32 ",15.18, 544.11 ,15.60,20.32
1939.02,12.40,0.69," 10,280.04 ",15.82, 569.27 ,15.66,20.38
1939.03,12.39,0.71," 10,307.68 ",16.36, 590.67 ,15.73,20.43
1939.04,10.83,0.73," 9,111.69 ",16.87, 611.37 ,13.92,18.05
1939.05,11.23,0.74," 9,485.15 ",17.25, 627.84 ,14.50,18.78
1939.06,11.43,0.76," 9,691.38 ",17.64, 644.40 ,14.83,19.18
1939.07,11.71,0.78," 9,966.95 ",18.03, 661.06 ,15.27,19.71
1939.08,11.54,0.79," 9,861.26 ",18.42, 677.93 ,15.12,19.48
1939.09,12.77,0.81," 10,719.19 ",18.40, 679.92 ,16.45,21.15
1939.1,12.90,0.84," 10,946.51 ",19.22, 712.80 ,16.82,21.57
1939.11,12.67,0.87," 10,793.77 ",19.91, 741.17 ,16.60,21.24
1939.12,12.37,0.90," 10,582.21 ",20.59, 769.93 ,16.28,20.78
1940.01,12.30,0.93," 10,642.79 ",21.43, 804.70 ,16.38,20.86
1940.02,12.22,0.96," 10,542.90 ",21.97, 828.25 ,16.22,20.61
1940.03,12.15,0.99," 10,527.80 ",22.65, 857.82 ,16.17,20.51
1940.04,12.27,1.01," 10,677.76 ",23.03, 876.04 ,16.37,20.71
1940.05,10.58,1.02," 9,253.72 ",23.42, 895.05 ,14.14,17.86
1940.06,9.67,1.04," 8,444.85 ",23.63, 908.24 ,12.84,16.21
1940.07,9.99,1.05," 8,834.75 ",24.10, 931.52 ,13.37,16.86
1940.08,10.20,1.07," 9,069.35 ",24.41, 948.43 ,13.65,17.20
1940.09,10.63,1.08," 9,501.33 ",24.71, 965.33 ,14.21,17.89
1940.1,10.73,1.07," 9,640.62 ",24.48, 961.37 ,14.33,18.02
1940.11,10.98,1.06," 9,915.40 ",24.25, 957.22 ,14.64,18.39
1940.12,10.53,1.05," 9,491.66 ",23.85, 946.46 ,13.91,17.47
1941.01,10.55,1.05," 9,560.26 ",23.93, 954.51 ,13.90,17.46
1941.02,9.89,1.06," 9,013.28 ",24.01, 963.00 ,13.00,16.33
1941.03,9.95,1.06," 9,055.38 ",23.91, 964.69 ,12.96,16.27
1941.04,9.64,1.07," 8,763.36 ",23.97, 972.70 ,12.43,15.62
1941.05,9.43,1.08," 8,564.59 ",24.03, 980.89 ,12.04,15.14
1941.06,9.76,1.09," 8,734.55 ",23.75, 975.48 ,12.16,15.31
1941.07,10.26,1.12," 9,233.73 ",24.48," 1,010.97 ",12.74,16.05
1941.08,10.21,1.16," 9,116.94 ",24.87," 1,032.84 ",12.46,15.70
1941.09,10.24,1.19," 9,074.02 ",25.25," 1,054.50 ",12.28,15.48
1941.1,9.83,1.18," 8,648.09 ",24.71," 1,038.12 ",11.58,14.60
1941.11,9.37,1.17," 8,241.35 ",24.34," 1,029.07 ",10.91,13.78
1941.12,8.76,1.16," 7,706.82 ",23.97," 1,020.54 ",10.09,12.76
1942.01,8.93,1.12," 7,807.21 ",22.85, 979.18 ,10.10,12.81
1942.02,8.65,1.08," 7,564.98 ",21.90, 944.53 ,9.68,12.30
1942.03,8.18,1.04," 7,114.17 ",20.82, 904.49 ,9.00,11.47
1942.04,7.84,1.02," 6,825.10 ",20.29, 887.96 ,8.54,10.92
1942.05,7.93,1.00," 6,866.75 ",19.65, 865.92 ,8.51,10.90
1942.06,8.33,0.98," 7,260.75 ",19.26, 854.21 ,8.91,11.44
1942.07,8.64,0.97," 7,531.72 ",18.88, 842.67 ,9.15,11.78
1942.08,8.59,0.95," 7,488.48 ",18.51, 831.08 ,9.01,11.63
1942.09,8.68,0.94," 7,611.98 ",18.25, 824.34 ,9.08,11.75
1942.1,9.32,0.97," 8,119.39 ",18.61, 845.04 ,9.60,12.44
1942.11,9.47,1.00," 8,244.26 ",19.07, 870.57 ,9.66,12.54
1942.12,9.52,1.03," 8,281.30 ",19.52, 895.98 ,9.62,12.50
1943.01,10.09,1.04," 8,819.90 ",19.78, 912.00 ,10.15,13.21
1943.02,10.69,1.06," 9,387.36 ",20.03, 927.91 ,10.71,13.95
1943.03,11.07,1.07," 9,593.92 ",19.93, 927.33 ,10.85,14.15
1943.04,11.44,1.08," 9,842.74 ",19.88, 929.21 ,11.04,14.40
1943.05,11.89,1.09," 10,213.52 ",19.95, 936.31 ,11.36,14.83
1943.06,12.10,1.10," 10,436.14 ",20.14, 948.74 ,11.52,15.03
1943.07,12.35,1.09," 10,755.87 ",20.13, 952.20 ,11.77,15.37
1943.08,11.74,1.09," 10,327.27 ",20.12, 955.91 ,11.21,14.65
1943.09,11.99,1.08," 10,530.30 ",19.88, 948.52 ,11.34,14.82
1943.1,11.88,1.03," 10,477.85 ",19.02, 911.37 ,11.19,14.63
1943.11,11.33,0.99," 10,037.35 ",18.16, 874.10 ,10.63,13.92
1943.12,11.48,0.94," 10,215.27 ",17.31, 836.44 ,10.74,14.07
1944.01,11.85,0.94," 10,589.99 ",17.24, 837.07 ,11.05,14.49
1944.02,11.77,0.93," 10,564.42 ",17.18, 837.73 ,10.95,14.37
1944.03,12.10,0.93," 10,906.99 ",17.12, 838.31 ,11.22,14.75
1944.04,11.89,0.93," 10,703.01 ",16.96, 834.16 ,10.94,14.39
1944.05,12.10,0.92," 10,939.05 ",16.90, 834.74 ,11.10,14.62
1944.06,12.67,0.92," 11,436.48 ",16.74, 830.43 ,11.53,15.20
1944.07,13.00,0.91," 11,715.42 ",16.53, 823.08 ,11.74,15.48
1944.08,12.81,0.91," 11,592.01 ",16.41, 820.46 ,11.54,15.23
1944.09,12.60,0.90," 11,450.24 ",16.29, 817.87 ,11.33,14.97
1944.1,12.91,0.91," 11,780.42 ",16.47, 830.38 ,11.58,15.32
1944.11,12.82,0.92," 11,746.96 ",16.65, 843.00 ,11.48,15.19
1944.12,13.10,0.93," 11,984.68 ",16.74, 850.82 ,11.64,15.41
1945.01,13.49,0.94," 12,390.52 ",16.92, 863.39 ,11.96,15.85
1945.02,13.94,0.95," 12,853.35 ",17.10, 875.95 ,12.34,16.36
1945.03,13.93,0.96," 12,894.07 ",17.28, 888.61 ,12.32,16.34
1945.04,14.28,0.97," 13,268.18 ",17.52, 904.37 ,12.63,16.75
1945.05,14.82,0.99," 13,743.04 ",17.66, 914.97 ,13.04,17.28
1945.06,15.09,1.00," 13,888.47 ",17.70, 920.38 ,13.13,17.39
1945.07,14.78,1.00," 13,653.26 ",17.64, 920.69 ,12.87,17.04
1945.08,14.83,0.99," 13,750.00 ",17.58, 920.99 ,12.92,17.09
1945.09,15.84,0.99," 14,737.44 ",17.52, 921.09 ,13.80,18.25
1945.1,16.50,0.98," 15,402.67 ",17.34, 914.83 ,14.37,19.00
1945.11,17.04,0.97," 15,958.10 ",17.17, 908.41 ,14.85,19.61
1945.12,17.33,0.96," 16,191.74 ",16.90, 896.95 ,15.02,19.82
1946.01,18.02,0.94," 16,888.33 ",16.54, 880.97 ,15.62,20.60
1946.02,18.07,0.92," 17,081.63 ",16.28, 869.68 ,15.76,20.77
1946.03,17.53,0.90," 16,443.04 ",15.75, 844.19 ,15.13,19.93
1946.04,18.66,0.88," 17,460.72 ",15.32, 823.44 ,16.04,21.10
1946.05,18.70,0.86," 17,456.30 ",14.89, 802.80 ,16.01,21.05
1946.06,18.58,0.84," 17,211.11 ",14.39, 778.11 ,15.77,20.71
1946.07,18.05,0.86," 15,841.08 ",13.86, 751.83 ,14.51,19.04
1946.08,17.70,0.87," 15,275.53 ",13.85, 753.71 ,13.98,18.34
1946.09,15.09,0.89," 12,944.50 ",13.98, 763.46 ,11.84,15.53
1946.1,14.75,0.95," 12,458.36 ",14.58, 799.59 ,11.39,14.93
1946.11,14.69,1.00," 12,164.77 ",15.09, 830.86 ,11.11,14.57
1946.12,15.13,1.06," 12,461.12 ",15.79, 873.02 ,11.37,14.90
1947.01,15.21,1.13," 12,575.97 ",16.84, 934.31 ,11.47,15.02
1947.02,15.80,1.20," 13,113.17 ",17.88, 995.94 ,11.95,15.64
1947.03,15.16,1.27," 12,401.08 ",18.58," 1,038.88 ",11.29,14.76
1947.04,14.60,1.33," 11,992.99 ",19.41," 1,089.78 ",10.90,14.24
1947.05,14.34,1.38," 11,830.52 ",20.23," 1,141.25 ",10.73,14.01
1947.06,14.84,1.44," 12,239.39 ",20.97," 1,187.65 ",11.08,14.45
1947.07,15.77,1.48," 12,941.68 ",21.31," 1,211.83 ",11.70,15.23
1947.08,15.46,1.51," 12,570.75 ",21.55," 1,230.51 ",11.34,14.74
1947.09,15.06,1.55," 12,031.66 ",21.59," 1,238.32 ",10.83,14.06
1947.1,15.45,1.57," 12,396.94 ",21.87," 1,259.75 ",11.13,14.44
1947.11,15.27,1.59," 12,254.29 ",22.05," 1,275.99 ",10.98,14.21
1947.12,15.03,1.61," 11,962.50 ",22.04," 1,281.41 ",10.68,13.82
1948.01,14.83,1.64," 11,709.14 ",22.21," 1,297.50 ",10.42,13.47
1948.02,14.10,1.68," 11,283.69 ",22.86," 1,341.77 ",10.00,12.92
1948.03,14.30,1.71," 11,549.57 ",23.41," 1,381.10 ",10.19,13.16
1948.04,15.40,1.76," 12,285.21 ",23.69," 1,404.02 ",10.78,13.91
1948.05,16.15,1.81," 12,885.88 ",24.26," 1,444.18 ",11.24,14.50
1948.06,16.82,1.86," 13,365.14 ",24.72," 1,477.95 ",11.58,14.93
1948.07,16.42,1.93," 12,942.91 ",25.34," 1,521.30 ",11.13,14.34
1948.08,15.94,2.00," 12,569.75 ",26.15," 1,577.13 ",10.72,13.80
1948.09,15.76,2.07," 12,484.98 ",27.07," 1,639.84 ",10.55,13.58
1948.1,16.19,2.14," 12,937.18 ",28.14," 1,712.70 ",10.83,13.93
1948.11,15.29,2.22," 12,380.08 ",29.34," 1,794.80 ",10.25,13.19
1948.12,15.19,2.29," 12,413.15 ",30.44," 1,871.37 ",10.16,13.07
1949.01,15.36,2.32," 12,669.11 ",30.97," 1,913.56 ",10.25,13.19
1949.02,14.77,2.35," 12,351.62 ",31.63," 1,965.22 ",9.87,12.71
1949.03,14.91,2.38," 12,536.99 ",32.03," 2,001.21 ",9.90,12.74
1949.04,14.89,2.39," 12,537.10 ",31.99," 2,009.53 ",9.78,12.59
1949.05,14.78,2.39," 12,567.70 ",32.21," 2,035.09 ",9.69,12.48
1949.06,13.97,2.40," 11,901.21 ",32.17," 2,044.59 ",9.07,11.68
1949.07,14.76,2.40," 12,753.84 ",32.39," 2,070.92 ",9.61,12.38
1949.08,15.29,2.39," 13,230.38 ",32.21," 2,070.94 ",9.85,12.69
1949.09,15.49,2.39," 13,422.04 ",32.03," 2,070.93 ",9.88,12.74
1949.1,15.89,2.37," 13,962.98 ",31.99," 2,079.66 ",10.17,13.10
1949.11,16.11,2.34," 14,177.52 ",31.54," 2,062.24 ",10.22,13.17
1949.12,16.54,2.32," 14,763.61 ",31.49," 2,070.83 ",10.53,13.57
1950.01,16.88,2.34," 15,217.11 ",31.85," 2,106.48 ",10.75,13.85
1950.02,17.21,2.35," 15,601.75 ",32.08," 2,133.41 ",10.91,14.06
1950.03,17.35,2.37," 15,750.03 ",32.17," 2,151.45 ",10.91,14.06
1950.04,17.84,2.43," 16,284.11 ",32.94," 2,215.03 ",11.18,14.39
1950.05,18.44,2.48," 16,850.90 ",33.57," 2,269.32 ",11.46,14.75
1950.06,18.74,2.54," 17,144.09 ",34.19," 2,323.69 ",11.55,14.86
1950.07,17.38,2.60," 15,795.59 ",34.56," 2,362.98 ",10.54,13.55
1950.08,18.43,2.66," 16,708.66 ",35.07," 2,411.56 ",11.04,14.19
1950.09,19.08,2.72," 17,327.13 ",35.71," 2,470.11 ",11.34,14.56
1950.1,19.87,2.76," 18,001.18 ",35.94," 2,500.42 ",11.66,14.97
1950.11,19.83,2.80," 17,999.23 ",36.31," 2,541.50 ",11.54,14.81
1950.12,19.75,2.84," 17,821.35 ",36.39," 2,562.67 ",11.31,14.51
1951.01,21.21,2.84," 18,947.41 ",35.78," 2,534.07 ",11.90,15.26
1951.02,22.00,2.83," 19,534.33 ",35.32," 2,515.78 ",12.14,15.57
1951.03,21.63,2.83," 19,243.39 ",35.14," 2,517.74 ",11.84,15.18
1951.04,21.92,2.79," 19,615.08 ",34.68," 2,499.61 ",11.95,15.31
1951.05,21.93,2.76," 19,663.15 ",34.10," 2,471.72 ",11.86,15.20
1951.06,21.55,2.72," 19,438.99 ",33.64," 2,453.55 ",11.62,14.88
1951.07,21.93,2.65," 19,898.03 ",32.78," 2,404.46 ",11.78,15.09
1951.08,22.89,2.58," 20,885.01 ",31.91," 2,354.01 ",12.26,15.70
1951.09,23.48,2.51," 21,373.86 ",30.81," 2,284.85 ",12.44,15.94
1951.1,23.36,2.49," 21,295.55 ",30.40," 2,266.91 ",12.31,15.76
1951.11,22.71,2.46," 20,655.22 ",29.89," 2,240.45 ",11.85,15.17
1951.12,23.41,2.44," 21,318.01 ",29.50," 2,221.95 ",12.15,15.54
1952.01,24.19,2.43," 22,135.56 ",29.33," 2,220.57 ",12.53,16.02
1952.02,23.75,2.41," 22,007.05 ",29.39," 2,236.22 ",12.36,15.81
1952.03,23.81,2.40," 22,172.29 ",29.23," 2,234.92 ",12.36,15.81
1952.04,23.74,2.38," 22,133.92 ",28.88," 2,218.99 ",12.24,15.66
1952.05,23.73,2.36," 22,236.48 ",28.64," 2,211.47 ",12.20,15.61
1952.06,24.38,2.34," 22,872.16 ",28.29," 2,195.28 ",12.45,15.93
1952.07,25.08,2.35," 23,465.13 ",28.15," 2,195.57 ",12.67,16.21
1952.08,25.18,2.35," 23,671.74 ",28.23," 2,212.37 ",12.68,16.23
1952.09,24.78,2.36," 23,409.30 ",28.31," 2,229.46 ",12.43,15.92
1952.1,24.26,2.37," 23,031.16 ",28.47," 2,253.11 ",12.13,15.54
1952.11,25.03,2.39," 23,874.76 ",28.63," 2,276.52 ",12.47,15.99
1952.12,26.04,2.40," 24,950.22 ",28.79," 2,299.56 ",12.93,16.58
1953.01,26.18,2.41," 25,291.67 ",29.02," 2,328.22 ",13.01,16.67
1953.02,25.86,2.42," 25,190.75 ",29.25," 2,357.37 ",12.86,16.48
1953.03,25.99,2.43," 25,336.23 ",29.26," 2,368.87 ",12.83,16.45
1953.04,24.71,2.46," 24,203.24 ",29.59," 2,406.29 ",12.16,15.59
1953.05,24.84,2.48," 24,354.65 ",29.79," 2,434.81 ",12.14,15.56
1953.06,23.95,2.51," 23,510.01 ",30.00," 2,463.89 ",11.62,14.90
1953.07,24.29,2.52," 23,959.93 ",30.16," 2,489.04 ",11.75,15.07
1953.08,24.39,2.54," 24,085.42 ",30.21," 2,504.99 ",11.72,15.03
1953.09,23.27,2.55," 23,096.26 ",30.37," 2,530.96 ",11.14,14.29
1953.1,23.97,2.54," 23,820.76 ",30.10," 2,520.88 ",11.39,14.62
1953.11,24.50,2.52," 24,557.67 ",30.05," 2,529.27 ",11.64,14.95
1953.12,24.83,2.51," 25,009.56 ",29.89," 2,528.15 ",11.75,15.10
1954.01,25.46,2.52," 25,766.39 ",30.05," 2,553.70 ",12.00,15.43
1954.02,26.02,2.54," 26,456.54 ",30.21," 2,579.23 ",12.22,15.71
1954.03,26.57,2.55," 27,140.32 ",30.37," 2,604.74 ",12.42,15.97
1954.04,27.63,2.57," 28,453.41 ",30.76," 2,650.02 ",12.91,16.60
1954.05,28.73,2.60," 29,600.75 ",30.92," 2,675.37 ",13.31,17.12
1954.06,28.96,2.62," 29,962.21 ",31.20," 2,710.67 ",13.36,17.18
1954.07,30.13,2.62," 31,298.29 ",31.24," 2,725.05 ",13.83,17.78
1954.08,30.73,2.63," 32,048.23 ",31.28," 2,739.35 ",14.04,18.05
1954.09,31.45,2.63," 33,049.73 ",31.44," 2,763.78 ",14.36,18.45
1954.1,32.18,2.68," 33,947.64 ",31.99," 2,823.70 ",14.62,18.78
1954.11,33.44,2.72," 35,410.18 ",32.55," 2,883.78 ",15.12,19.41
1954.12,34.97,2.77," 37,305.42 ",33.23," 2,954.99 ",15.79,20.26
1955.01,35.60,2.83," 38,114.99 ",33.99," 3,033.49 ",15.99,20.50
1955.02,36.79,2.90," 39,527.65 ",34.75," 3,112.22 ",16.44,21.06
1955.03,36.50,2.96," 39,355.74 ",35.51," 3,191.59 ",16.22,20.76
1955.04,37.76,3.05," 40,854.79 ",36.55," 3,296.37 ",16.69,21.33
1955.05,37.60,3.13," 40,822.93 ",37.59," 3,401.91 ",16.52,21.10
1955.06,39.78,3.22," 43,331.84 ",38.63," 3,507.50 ",17.37,22.16
1955.07,42.69,3.29," 46,471.65 ",39.36," 3,585.07 ",18.45,23.50
1955.08,42.43,3.37," 46,334.06 ",40.24," 3,676.44 ",18.22,23.17
1955.09,44.34,3.44," 48,386.68 ",40.96," 3,753.95 ",18.84,23.93
1955.1,42.11,3.50," 46,101.09 ",41.68," 3,831.72 ",17.77,22.53
1955.11,44.95,3.56," 49,359.26 ",42.39," 3,909.21 ",18.84,23.84
1955.12,45.37,3.62," 50,156.99 ",43.27," 4,001.95 ",18.94,23.94
1956.01,44.15,3.64," 48,962.12 ",43.55," 4,040.43 ",18.29,23.08
1956.02,44.43,3.67," 49,429.75 ",43.83," 4,079.28 ",18.27,23.02
1956.03,47.49,3.69," 52,994.48 ",44.11," 4,117.70 ",19.37,24.37
1956.04,48.05,3.66," 53,582.50 ",43.58," 4,081.41 ",19.37,24.34
1956.05,46.54,3.63," 51,870.91 ",43.07," 4,045.80 ",18.54,23.27
1956.06,46.27,3.60," 51,356.75 ",42.40," 3,995.77 ",18.16,22.77
1956.07,48.78,3.55," 53,913.99 ",41.54," 3,927.31 ",18.86,23.62
1956.08,48.49,3.51," 53,958.64 ",41.15," 3,902.15 ",18.67,23.37
1956.09,46.84,3.46," 52,102.33 ",40.45," 3,848.72 ",17.84,22.31
1956.1,46.24,3.44," 51,414.74 ",40.11," 3,828.67 ",17.42,21.78
1956.11,45.76,3.43," 51,045.34 ",39.92," 3,822.46 ",17.12,21.39
1956.12,46.44,3.41," 51,777.35 ",39.58," 3,801.91 ",17.20,21.47
1957.01,45.43,3.41," 50,812.63 ",39.54," 3,810.30 ",16.72,20.86
1957.02,43.47,3.40," 48,605.85 ",39.36," 3,805.42 ",15.84,19.76
1957.03,44.03,3.40," 49,215.54 ",39.18," 3,800.43 ",15.90,19.82
1957.04,45.05,3.41," 50,335.75 ",39.11," 3,806.38 ",16.12,20.09
